id сотрудника,Дата,Сотрудник,Частота сообщения,Объем сообщения,Настрой сообщения,Регулярность коммитов,Интенсивность коммитов,Статус задачи,Приоритетные изменения,Продолжительность активности,Активность ночью
5,2023-10-23,Алексей,74,25,1,1,1,1,1,10,0
5,2023-10-24,Алексей,55,11,0,3,3,0,2,10,0
5,2023-10-25,Алексей,72,20,0,4,6,0,2,12,0
5,2023-10-26,Алексей,72,29,0,3,1,0,2,5,0
5,2023-10-27,Алексей,64,11,1,2,1,-1,0,8,1
5,2023-10-28,Алексей,51,15,0,2,1,1,1,6,0
5,2023-10-29,Алексей,75,11,1,1,1,1,0,3,0
5,2023-10-30,Алексей,56,23,1,2,5,0,1,4,0
5,2023-10-31,Алексей,55,16,-1,1,2,0,0,8,0
5,2023-11-01,Алексей,79,15,0,1,1,-1,0,8,0
5,2023-11-02,Алексей,72,14,-1,4,5,1,2,5,0
5,2023-11-03,Алексей,64,27,-1,4,6,1,0,1,0
5,2023-11-04,Алексей,64,18,1,4,4,1,0,9,0
5,2023-11-05,Алексей,57,26,0,4,5,1,1,5,0
5,2023-11-06,Алексей,78,19,0,2,1,1,0,8,0
5,2023-11-07,Алексей,52,25,1,1,2,0,0,8,0
5,2023-11-08,Алексей,53,29,1,4,4,1,0,9,0
5,2023-11-09,Алексей,60,23,1,1,1,1,2,10,0
5,2023-11-10,Алексей,60,16,1,3,4,1,1,10,0
5,2023-11-11,Алексей,61,17,1,1,4,0,1,9,0
5,2023-11-12,Алексей,62,10,1,4,5,-1,2,7,0
5,2023-11-13,Алексей,65,14,1,3,4,-1,2,7,0
5,2023-11-14,Алексей,58,27,0,2,2,1,0,6,1
5,2023-11-15,Алексей,51,29,1,3,3,0,0,7,0
5,2023-11-16,Алексей,57,17,1,3,4,1,2,10,0
5,2023-11-17,Алексей,78,11,1,4,6,1,0,7,0
5,2023-11-18,Алексей,74,23,1,1,1,1,1,6,0
5,2023-11-19,Алексей,78,25,0,3,2,1,2,9,0
5,2023-11-20,Алексей,77,22,1,4,2,0,2,4,0
5,2023-11-21,Алексей,50,13,1,3,1,1,2,9,0
5,2023-11-22,Алексей,51,19,1,1,1,1,0,4,0
5,2023-11-23,Алексей,55,19,1,2,5,1,0,12,0
5,2023-11-24,Алексей,63,27,0,4,1,1,2,8,0
5,2023-11-25,Алексей,53,17,1,1,1,1,2,9,0
5,2023-11-26,Алексей,63,26,1,3,4,1,0,6,0
5,2023-11-27,Алексей,54,16,0,3,4,0,0,7,0
5,2023-11-28,Алексей,70,23,1,4,4,0,1,12,0
5,2023-11-29,Алексей,54,27,1,2,1,1,0,9,0
5,2023-11-30,Алексей,63,24,1,1,1,0,2,9,0
5,2023-12-01,Алексей,65,16,1,3,2,1,2,8,0
5,2023-12-02,Алексей,59,26,1,4,3,0,1,11,0
5,2023-12-03,Алексей,50,16,-1,4,5,1,1,7,0
5,2023-12-04,Алексей,53,24,1,2,2,1,0,8,0
5,2023-12-05,Алексей,61,29,1,3,3,1,0,5,0
5,2023-12-06,Алексей,50,27,1,3,2,1,2,9,0
5,2023-12-07,Алексей,50,10,1,4,3,1,2,5,0
5,2023-12-08,Алексей,53,23,1,2,1,0,2,11,0
5,2023-12-09,Алексей,56,11,1,2,1,1,2,7,0
5,2023-12-10,Алексей,76,24,1,2,2,-1,0,8,1
5,2023-12-11,Алексей,71,13,0,1,1,1,0,6,1
5,2023-12-12,Алексей,77,25,1,1,1,1,2,11,0
5,2023-12-13,Алексей,67,14,1,3,2,1,2,6,0
5,2023-12-14,Алексей,74,17,1,1,1,-1,0,9,0
5,2023-12-15,Алексей,55,23,1,2,1,1,2,9,0
5,2023-12-16,Алексей,58,16,0,1,2,1,2,9,0
5,2023-12-17,Алексей,79,19,1,3,4,1,1,9,0
5,2023-12-18,Алексей,71,10,1,3,3,1,2,8,0
5,2023-12-19,Алексей,71,21,-1,3,6,1,2,8,0
5,2023-12-20,Алексей,66,29,1,3,2,0,2,10,0
5,2023-12-21,Алексей,59,17,1,1,3,-1,0,13,0
5,2023-12-22,Алексей,71,28,1,2,1,1,1,10,1
5,2023-12-23,Алексей,76,11,1,3,2,0,2,9,0
5,2023-12-24,Алексей,69,29,0,3,3,1,2,7,0
5,2023-12-25,Алексей,55,20,1,1,1,0,0,7,0
5,2023-12-26,Алексей,77,21,1,3,4,1,0,5,0
5,2023-12-27,Алексей,59,28,0,4,2,1,2,9,0
5,2023-12-28,Алексей,70,16,1,2,6,1,1,5,0
5,2023-12-29,Алексей,78,25,1,4,4,0,1,4,0
5,2023-12-30,Алексей,77,18,1,4,3,1,0,7,0
5,2023-12-31,Алексей,73,10,1,3,4,1,1,9,0
6,2023-01-01,Иван,70,11,1,2,1,0,1,9,0
6,2023-01-02,Иван,61,12,1,1,1,1,2,9,0
6,2023-01-03,Иван,71,21,1,1,2,1,1,7,0
6,2023-01-04,Иван,67,24,1,4,5,0,0,11,0
6,2023-01-05,Иван,57,25,1,2,4,0,2,7,1
6,2023-01-06,Иван,63,22,1,1,1,0,0,8,0
6,2023-01-07,Иван,64,12,1,1,1,1,1,7,0
6,2023-01-08,Иван,58,22,0,2,1,1,1,4,0
6,2023-01-09,Иван,60,11,1,4,6,0,1,5,0
6,2023-01-10,Иван,66,13,1,2,4,1,2,7,0
6,2023-01-11,Иван,79,26,0,3,1,1,0,6,0
6,2023-01-12,Иван,70,10,1,2,1,1,1,9,0
6,2023-01-13,Иван,74,26,1,4,1,1,2,9,0
6,2023-01-14,Иван,71,28,-1,4,5,1,0,7,0
6,2023-01-15,Иван,62,16,1,1,1,-1,2,7,0
6,2023-01-16,Иван,78,17,0,1,1,1,1,5,0
6,2023-01-17,Иван,60,12,-1,3,3,1,0,7,0
6,2023-01-18,Иван,62,23,1,1,1,1,1,6,0
6,2023-01-19,Иван,65,10,1,1,4,-1,2,8,1
6,2023-01-20,Иван,71,14,-1,3,1,1,2,8,0
6,2023-01-21,Иван,54,26,1,2,1,1,1,8,0
6,2023-01-22,Иван,56,21,-1,4,6,1,1,8,0
6,2023-01-23,Иван,75,13,1,4,1,1,0,8,0
6,2023-01-24,Иван,58,14,1,1,1,1,1,9,0
6,2023-01-25,Иван,52,14,1,4,6,1,2,6,0
6,2023-01-26,Иван,63,29,-1,2,2,1,2,7,0
6,2023-01-27,Иван,76,27,1,2,1,1,0,7,0
6,2023-01-28,Иван,50,24,1,1,1,1,1,7,0
6,2023-01-29,Иван,66,28,-1,2,1,-1,1,8,0
6,2023-01-30,Иван,72,17,1,1,1,1,2,9,1
6,2023-01-31,Иван,58,22,1,3,1,-1,0,8,1
6,2023-02-01,Иван,74,19,1,2,4,1,0,7,0
6,2023-02-02,Иван,75,27,1,1,1,1,1,2,0
6,2023-02-03,Иван,69,28,-1,2,1,0,0,10,0
6,2023-02-04,Иван,78,25,1,4,1,1,2,8,0
6,2023-02-05,Иван,65,20,1,4,6,1,2,5,0
6,2023-02-06,Иван,71,26,1,3,3,1,1,6,0
6,2023-02-07,Иван,71,18,0,2,1,0,0,7,0
6,2023-02-08,Иван,79,26,0,1,4,0,0,12,0
6,2023-02-09,Иван,61,16,-1,2,1,1,2,10,0
6,2023-02-10,Иван,75,15,1,2,4,1,0,6,0
6,2023-02-11,Иван,64,17,1,2,3,0,0,9,0
6,2023-02-12,Иван,56,14,1,3,4,0,2,4,0
6,2023-02-13,Иван,51,14,1,1,4,1,1,10,0
6,2023-02-14,Иван,71,24,0,4,5,1,1,6,0
6,2023-02-15,Иван,55,12,0,2,3,0,1,9,0
6,2023-02-16,Иван,56,14,1,1,1,1,0,7,1
6,2023-02-17,Иван,58,21,1,4,6,1,0,7,0
6,2023-02-18,Иван,61,27,1,3,3,-1,2,4,0
6,2023-02-19,Иван,64,16,1,2,5,1,1,9,0
6,2023-02-20,Иван,65,25,0,4,4,1,2,9,0
6,2023-02-21,Иван,52,22,1,3,1,-1,1,9,1
6,2023-02-22,Иван,55,11,1,4,3,1,1,9,0
6,2023-02-23,Иван,53,23,0,4,8,0,1,5,0
6,2023-02-24,Иван,57,13,1,2,1,0,0,7,0
6,2023-02-25,Иван,50,21,1,2,2,-1,1,11,0
6,2023-02-26,Иван,77,12,1,2,3,1,2,7,0
6,2023-02-27,Иван,69,15,1,3,4,1,2,4,0
6,2023-02-28,Иван,50,23,0,4,3,1,2,6,0
6,2023-03-01,Иван,71,13,1,2,1,-1,0,7,0
6,2023-03-02,Иван,79,15,1,1,1,-1,0,10,0
6,2023-03-03,Иван,54,15,1,1,1,1,0,1,0
6,2023-03-04,Иван,71,11,-1,4,6,-1,1,10,0
6,2023-03-05,Иван,53,14,1,2,1,0,2,7,0
6,2023-03-06,Иван,74,21,1,4,4,1,1,7,0
6,2023-03-07,Иван,54,15,0,4,2,1,0,5,0
6,2023-03-08,Иван,77,20,0,4,6,1,0,6,0
6,2023-03-09,Иван,67,19,0,1,1,1,1,5,0
6,2023-03-10,Иван,55,26,1,4,3,1,2,5,0
6,2023-03-11,Иван,65,10,-1,3,1,0,0,6,0
6,2023-03-12,Иван,61,27,0,2,1,1,0,7,0
6,2023-03-13,Иван,51,15,-1,4,4,1,1,5,0
6,2023-03-14,Иван,51,28,1,1,1,1,0,7,1
6,2023-03-15,Иван,62,19,-1,2,4,0,1,6,0
6,2023-03-16,Иван,69,11,1,4,4,0,1,4,0
6,2023-03-17,Иван,76,15,1,4,4,1,1,5,0
6,2023-03-18,Иван,78,26,1,1,1,1,0,5,0
6,2023-03-19,Иван,50,28,-1,1,3,1,0,4,0
6,2023-03-20,Иван,59,15,1,3,3,1,0,7,0
6,2023-03-21,Иван,75,23,0,1,1,1,2,9,0
6,2023-03-22,Иван,67,29,1,2,1,0,2,13,0
6,2023-03-23,Иван,67,26,0,3,3,-1,2,9,0
6,2023-03-24,Иван,79,26,-1,2,2,-1,2,7,0
6,2023-03-25,Иван,71,14,1,1,1,1,0,4,0
6,2023-03-26,Иван,54,19,1,2,1,1,2,8,0
6,2023-03-27,Иван,50,28,1,3,3,1,0,7,0
6,2023-03-28,Иван,62,25,1,4,3,-1,1,3,0
6,2023-03-29,Иван,54,17,1,4,6,1,1,8,0
6,2023-03-30,Иван,67,29,1,3,1,1,2,8,0
6,2023-03-31,Иван,57,10,1,4,2,1,0,9,0
6,2023-04-01,Иван,60,26,0,3,5,-1,2,10,0
6,2023-04-02,Иван,74,13,1,4,6,0,2,7,0
6,2023-04-03,Иван,58,21,1,4,3,1,2,6,0
6,2023-04-04,Иван,50,15,1,2,3,1,1,8,0
6,2023-04-05,Иван,76,23,1,2,4,1,0,9,1
6,2023-04-06,Иван,69,25,1,4,1,-1,2,7,0
6,2023-04-07,Иван,63,27,-1,3,3,0,1,8,0
6,2023-04-08,Иван,77,16,0,4,6,1,0,8,0
6,2023-04-09,Иван,63,13,0,4,2,1,1,3,0
6,2023-04-10,Иван,56,19,1,3,3,1,0,5,0
6,2023-04-11,Иван,68,29,1,3,1,1,0,8,0
6,2023-04-12,Иван,54,17,0,3,1,1,0,10,0
6,2023-04-13,Иван,54,28,1,2,4,1,0,8,0
6,2023-04-14,Иван,67,19,1,4,5,1,1,8,0
6,2023-04-15,Иван,60,21,0,2,1,1,2,8,0
6,2023-04-16,Иван,73,15,0,3,6,-1,2,9,0
6,2023-04-17,Иван,50,21,0,2,1,0,1,9,0
6,2023-04-18,Иван,76,17,-1,2,6,1,2,7,0
6,2023-04-19,Иван,69,10,-1,3,1,1,2,9,0
6,2023-04-20,Иван,58,16,0,4,4,1,0,11,0
6,2023-04-21,Иван,53,11,-1,3,4,0,1,8,1
6,2023-04-22,Иван,73,10,1,3,4,1,2,7,0
6,2023-04-23,Иван,78,11,-1,4,2,1,2,8,0
6,2023-04-24,Иван,72,27,1,2,1,1,1,5,0
6,2023-04-25,Иван,69,23,1,2,1,0,0,4,0
6,2023-04-26,Иван,72,16,1,3,2,1,1,6,0
6,2023-04-27,Иван,77,26,1,1,1,1,0,8,0
6,2023-04-28,Иван,56,17,0,1,1,0,1,8,0
6,2023-04-29,Иван,52,24,1,4,7,1,1,10,0
6,2023-04-30,Иван,68,29,-1,1,1,1,1,4,0
6,2023-05-01,Иван,72,19,1,2,1,1,2,6,0
6,2023-05-02,Иван,77,19,1,1,1,0,1,6,0
6,2023-05-03,Иван,75,23,1,1,1,-1,2,4,0
6,2023-05-04,Иван,77,27,1,3,3,1,1,8,0
6,2023-05-05,Иван,62,27,1,1,1,1,1,7,0
6,2023-05-06,Иван,62,14,1,4,4,1,1,8,0
6,2023-05-07,Иван,77,13,1,1,1,0,2,4,0
6,2023-05-08,Иван,50,12,0,1,2,1,1,7,0
6,2023-05-09,Иван,52,21,-1,2,2,0,0,7,0
6,2023-05-10,Иван,74,12,1,4,5,1,2,5,0
6,2023-05-11,Иван,57,10,1,3,1,0,1,6,1
6,2023-05-12,Иван,66,29,-1,4,4,1,2,8,0
6,2023-05-13,Иван,68,28,1,2,2,1,0,10,1
6,2023-05-14,Иван,60,20,1,3,2,1,1,9,0
6,2023-05-15,Иван,60,25,1,3,1,1,2,6,0
6,2023-05-16,Иван,76,11,1,1,3,1,0,7,1
6,2023-05-17,Иван,60,20,0,1,3,1,0,5,0
6,2023-05-18,Иван,67,19,1,2,3,1,1,6,0
6,2023-05-19,Иван,64,16,1,3,1,1,1,11,0
6,2023-05-20,Иван,64,20,0,3,3,0,0,7,0
6,2023-05-21,Иван,67,17,-1,3,5,1,1,11,0
6,2023-05-22,Иван,76,16,1,2,1,0,0,6,0
6,2023-05-23,Иван,75,25,1,3,1,0,1,4,0
6,2023-05-24,Иван,62,22,0,4,5,0,2,7,0
6,2023-05-25,Иван,55,18,1,3,2,1,2,9,0
6,2023-05-26,Иван,76,29,1,4,5,0,0,10,0
6,2023-05-27,Иван,65,27,0,4,6,1,0,9,0
6,2023-05-28,Иван,76,27,1,3,2,1,0,10,0
6,2023-05-29,Иван,68,10,0,1,3,0,1,6,0
6,2023-05-30,Иван,50,11,1,4,5,1,2,2,0
6,2023-05-31,Иван,61,20,0,3,4,0,2,7,0
6,2023-06-01,Иван,66,11,1,3,1,1,2,7,1
6,2023-06-02,Иван,78,19,1,1,2,0,0,6,0
6,2023-06-03,Иван,61,21,1,2,2,1,0,4,0
6,2023-06-04,Иван,63,28,1,3,1,0,2,8,0
6,2023-06-05,Иван,69,12,1,4,4,1,0,11,0
6,2023-06-06,Иван,50,13,0,3,2,1,2,7,0
6,2023-06-07,Иван,68,27,1,2,3,1,1,8,1
6,2023-06-08,Иван,73,21,-1,3,5,1,0,6,0
6,2023-06-09,Иван,73,11,1,2,1,1,1,11,0
6,2023-06-10,Иван,69,18,0,1,2,1,1,6,0
6,2023-06-11,Иван,76,23,-1,1,2,1,2,8,0
6,2023-06-12,Иван,58,10,0,2,5,1,1,9,0
6,2023-06-13,Иван,68,16,1,2,2,1,1,5,0
6,2023-06-14,Иван,77,27,-1,1,1,1,1,8,0
6,2023-06-15,Иван,73,11,1,3,4,0,0,5,0
6,2023-06-16,Иван,74,19,1,3,2,1,2,8,0
6,2023-06-17,Иван,51,13,1,2,1,1,2,8,0
6,2023-06-18,Иван,67,22,1,2,2,1,0,7,0
6,2023-06-19,Иван,78,17,1,3,3,1,1,5,0
6,2023-06-20,Иван,72,29,0,2,1,0,0,6,1
6,2023-06-21,Иван,76,14,-1,2,1,-1,2,10,0
6,2023-06-22,Иван,72,17,1,2,4,1,1,8,1
6,2023-06-23,Иван,58,15,1,4,3,1,1,10,0
6,2023-06-24,Иван,79,22,0,2,2,1,0,9,0
6,2023-06-25,Иван,60,24,1,2,1,0,0,8,0
6,2023-06-26,Иван,53,29,0,4,4,1,0,7,1
6,2023-06-27,Иван,71,15,1,1,6,1,1,13,0
6,2023-06-28,Иван,75,15,0,1,1,1,1,7,0
6,2023-06-29,Иван,66,16,1,2,4,1,2,5,0
6,2023-06-30,Иван,58,27,1,1,1,0,0,11,0
6,2023-07-01,Иван,54,11,1,2,2,1,1,7,0
6,2023-07-02,Иван,66,18,1,3,3,1,0,9,0
6,2023-07-03,Иван,50,15,1,1,1,0,1,5,0
6,2023-07-04,Иван,71,26,-1,2,3,0,1,9,0
6,2023-07-05,Иван,60,11,1,2,1,1,2,11,0
6,2023-07-06,Иван,55,27,1,2,3,1,2,7,0
6,2023-07-07,Иван,76,26,1,4,3,0,2,6,0
6,2023-07-08,Иван,63,11,1,4,3,1,0,7,1
6,2023-07-09,Иван,72,15,1,3,7,0,1,9,0
6,2023-07-10,Иван,68,24,1,4,1,1,0,8,0
6,2023-07-11,Иван,51,28,1,1,1,1,2,6,0
6,2023-07-12,Иван,79,28,1,4,8,1,1,6,0
6,2023-07-13,Иван,74,28,1,3,4,-1,0,5,0
6,2023-07-14,Иван,52,27,1,1,4,-1,1,6,0
6,2023-07-15,Иван,57,29,1,1,2,1,2,9,0
6,2023-07-16,Иван,77,28,0,4,6,1,1,7,0
6,2023-07-17,Иван,61,16,1,4,3,1,0,11,0
6,2023-07-18,Иван,63,18,1,1,2,1,2,6,0
6,2023-07-19,Иван,73,21,1,1,6,1,0,6,0
6,2023-07-20,Иван,51,18,1,2,1,0,0,6,0
6,2023-07-21,Иван,67,27,1,4,2,0,0,7,0
6,2023-07-22,Иван,59,27,0,4,1,1,0,11,0
6,2023-07-23,Иван,69,14,1,4,1,0,2,8,0
6,2023-07-24,Иван,55,21,0,3,4,-1,1,7,0
6,2023-07-25,Иван,74,22,1,4,2,1,2,9,0
6,2023-07-26,Иван,55,16,1,1,1,0,1,7,0
6,2023-07-27,Иван,53,10,1,3,1,-1,0,4,0
6,2023-07-28,Иван,67,24,1,1,4,-1,2,9,0
6,2023-07-29,Иван,69,10,1,1,3,1,2,9,0
6,2023-07-30,Иван,70,21,0,4,3,1,1,10,0
6,2023-07-31,Иван,64,28,1,3,3,1,0,7,0
6,2023-08-01,Иван,51,12,1,4,1,1,0,6,1
6,2023-08-02,Иван,53,25,1,4,7,1,0,5,0
6,2023-08-03,Иван,77,13,1,4,6,1,1,6,0
6,2023-08-04,Иван,70,18,1,2,6,-1,1,10,0
6,2023-08-05,Иван,70,11,1,2,5,-1,0,6,0
6,2023-08-06,Иван,76,16,1,2,5,1,1,8,0
6,2023-08-07,Иван,59,18,1,4,4,0,0,7,0
6,2023-08-08,Иван,54,22,1,1,1,1,0,9,0
6,2023-08-09,Иван,76,25,0,1,1,0,1,7,1
6,2023-08-10,Иван,57,28,1,4,2,0,1,8,0
6,2023-08-11,Иван,76,18,1,1,1,1,0,9,0
6,2023-08-12,Иван,56,25,1,4,6,-1,2,6,0
6,2023-08-13,Иван,67,20,1,2,1,1,0,9,0
6,2023-08-14,Иван,55,29,1,2,2,1,1,7,0
6,2023-08-15,Иван,57,25,1,4,2,1,2,8,0
6,2023-08-16,Иван,53,18,1,4,5,0,0,7,0
6,2023-08-17,Иван,71,12,0,1,1,0,0,10,0
6,2023-08-18,Иван,64,29,0,4,1,0,0,6,0
6,2023-08-19,Иван,77,28,1,3,1,-1,2,7,0
6,2023-08-20,Иван,72,28,-1,4,4,0,2,8,0
6,2023-08-21,Иван,75,19,1,2,1,1,2,4,0
6,2023-08-22,Иван,58,14,0,2,1,0,1,6,0
6,2023-08-23,Иван,67,20,1,1,1,1,1,9,0
6,2023-08-24,Иван,52,15,1,3,3,1,0,9,0
6,2023-08-25,Иван,73,25,1,3,2,-1,2,7,0
6,2023-08-26,Иван,75,22,1,1,3,1,2,6,0
6,2023-08-27,Иван,68,24,1,1,2,1,2,7,0
6,2023-08-28,Иван,51,20,1,1,2,1,2,5,1
6,2023-08-29,Иван,70,13,1,3,1,1,0,4,0
6,2023-08-30,Иван,52,29,-1,3,1,1,1,5,0
6,2023-08-31,Иван,57,10,1,3,1,0,1,8,0
6,2023-09-01,Иван,60,23,1,2,4,1,2,8,0
6,2023-09-02,Иван,63,20,0,1,2,1,1,9,0
6,2023-09-03,Иван,60,19,1,1,1,1,1,11,0
6,2023-09-04,Иван,61,26,1,2,1,0,1,4,0
6,2023-09-05,Иван,65,27,1,3,1,0,0,10,0
6,2023-09-06,Иван,66,22,1,1,2,1,0,11,0
6,2023-09-07,Иван,74,15,1,2,6,1,0,9,0
6,2023-09-08,Иван,61,10,1,4,5,1,2,8,0
6,2023-09-09,Иван,78,15,1,1,1,1,1,7,0
6,2023-09-10,Иван,77,24,0,4,6,1,2,8,0
6,2023-09-11,Иван,57,20,0,4,2,1,0,7,0
6,2023-09-12,Иван,74,19,1,3,1,1,1,7,0
6,2023-09-13,Иван,52,29,1,4,5,1,0,4,0
6,2023-09-14,Иван,77,10,0,3,3,1,2,11,0
6,2023-09-15,Иван,60,17,1,2,2,0,1,6,0
6,2023-09-16,Иван,51,16,1,2,2,1,1,8,0
6,2023-09-17,Иван,58,15,1,3,4,-1,1,7,0
6,2023-09-18,Иван,78,22,1,4,5,0,0,8,0
6,2023-09-19,Иван,72,26,1,3,5,1,1,11,0
6,2023-09-20,Иван,62,15,1,1,1,0,0,7,0
6,2023-09-21,Иван,53,10,1,2,4,-1,1,7,1
6,2023-09-22,Иван,51,17,1,3,2,0,0,5,0
6,2023-09-23,Иван,73,13,0,3,5,1,2,7,0
6,2023-09-24,Иван,54,20,1,3,3,1,0,8,0
6,2023-09-25,Иван,78,12,1,1,5,1,1,9,0
6,2023-09-26,Иван,53,10,-1,1,1,1,2,7,0
6,2023-09-27,Иван,79,20,1,1,1,1,1,7,0
6,2023-09-28,Иван,51,14,1,3,2,-1,2,9,0
6,2023-09-29,Иван,78,23,1,4,10,1,0,7,0
6,2023-09-30,Иван,53,19,1,2,1,1,0,9,0
6,2023-10-01,Иван,62,15,1,3,2,0,1,10,0
6,2023-10-02,Иван,75,19,0,2,1,1,1,6,0
6,2023-10-03,Иван,62,12,1,2,1,1,0,10,0
6,2023-10-04,Иван,58,22,1,2,1,0,2,7,1
6,2023-10-05,Иван,65,10,0,1,1,0,2,7,0
6,2023-10-06,Иван,52,12,1,1,2,-1,0,4,0
6,2023-10-07,Иван,70,21,1,3,1,-1,1,7,0
6,2023-10-08,Иван,68,11,1,1,1,0,0,7,0
6,2023-10-09,Иван,72,21,1,3,1,1,2,6,0
6,2023-10-10,Иван,72,10,-1,4,4,1,1,7,0
6,2023-10-11,Иван,73,24,-1,1,2,0,0,5,0
6,2023-10-12,Иван,59,12,0,1,1,0,2,8,0
6,2023-10-13,Иван,58,28,1,2,3,1,1,11,0
6,2023-10-14,Иван,61,21,1,2,2,1,2,8,0
6,2023-10-15,Иван,60,27,1,2,2,-1,2,12,0
6,2023-10-16,Иван,64,10,1,3,1,1,0,8,0
6,2023-10-17,Иван,50,29,1,4,4,1,1,7,0
6,2023-10-18,Иван,68,25,-1,2,1,1,0,11,0
6,2023-10-19,Иван,51,21,1,2,1,1,2,5,1
6,2023-10-20,Иван,57,28,1,4,2,0,1,10,0
6,2023-10-21,Иван,78,16,1,2,2,1,0,8,0
6,2023-10-22,Иван,52,20,1,3,2,1,0,9,0
6,2023-10-23,Иван,50,11,0,4,2,1,2,5,0
6,2023-10-24,Иван,67,26,1,1,2,1,1,7,0
6,2023-10-25,Иван,74,27,1,3,1,0,1,7,0
6,2023-10-26,Иван,51,13,0,3,5,0,0,9,1
6,2023-10-27,Иван,71,10,1,4,3,1,0,7,1
6,2023-10-28,Иван,78,16,1,4,1,1,0,6,0
6,2023-10-29,Иван,65,18,0,3,1,1,2,6,0
6,2023-10-30,Иван,50,18,1,1,1,1,1,7,0
6,2023-10-31,Иван,68,26,0,1,3,0,0,7,0
6,2023-11-01,Иван,71,27,-1,2,5,1,2,11,0
6,2023-11-02,Иван,56,13,0,1,1,1,2,10,0
6,2023-11-03,Иван,63,14,0,4,2,1,1,9,0
6,2023-11-04,Иван,56,24,1,3,6,-1,0,8,0
6,2023-11-05,Иван,76,15,1,4,6,1,1,6,0
6,2023-11-06,Иван,79,21,-1,1,1,-1,0,5,0
6,2023-11-07,Иван,60,11,1,2,1,1,0,7,0
6,2023-11-08,Иван,73,10,0,2,1,1,2,8,0
6,2023-11-09,Иван,64,28,1,4,5,1,0,10,0
6,2023-11-10,Иван,69,26,-1,2,2,-1,2,11,0
6,2023-11-11,Иван,51,18,-1,4,4,1,2,6,1
6,2023-11-12,Иван,56,11,1,4,6,0,2,9,0
6,2023-11-13,Иван,61,18,1,1,3,1,0,8,0
6,2023-11-14,Иван,59,28,1,3,2,0,0,7,0
6,2023-11-15,Иван,54,28,1,4,5,0,1,10,0
6,2023-11-16,Иван,61,12,1,2,1,1,2,9,0
6,2023-11-17,Иван,56,28,0,1,2,1,2,7,0
6,2023-11-18,Иван,66,23,1,1,1,1,0,8,0
6,2023-11-19,Иван,66,10,1,4,4,1,0,2,0
6,2023-11-20,Иван,63,23,1,3,7,1,0,8,0
6,2023-11-21,Иван,52,10,-1,4,3,1,2,9,0
6,2023-11-22,Иван,75,12,1,3,3,1,0,6,0
6,2023-11-23,Иван,74,20,1,1,1,0,0,4,0
6,2023-11-24,Иван,64,28,-1,1,1,1,0,7,0
6,2023-11-25,Иван,63,13,1,4,1,0,0,6,0
6,2023-11-26,Иван,66,27,1,1,2,0,0,8,0
6,2023-11-27,Иван,69,15,1,4,3,1,0,7,0
6,2023-11-28,Иван,51,19,1,1,1,1,1,10,0
6,2023-11-29,Иван,59,18,1,4,5,1,2,6,0
6,2023-11-30,Иван,70,27,1,4,5,1,1,6,0
6,2023-12-01,Иван,51,28,1,4,6,1,1,7,0
6,2023-12-02,Иван,68,27,0,4,2,1,1,8,0
6,2023-12-03,Иван,74,20,1,1,1,1,0,10,0
6,2023-12-04,Иван,62,26,1,1,2,0,0,8,0
6,2023-12-05,Иван,53,29,1,3,1,1,1,11,1
6,2023-12-06,Иван,57,10,-1,4,4,1,0,5,0
6,2023-12-07,Иван,75,27,1,1,1,1,1,4,0
6,2023-12-08,Иван,77,11,0,4,4,0,1,12,0
6,2023-12-09,Иван,65,16,1,1,1,1,1,9,0
6,2023-12-10,Иван,63,19,1,3,5,1,0,7,0
6,2023-12-11,Иван,52,10,-1,1,1,0,1,9,0
6,2023-12-12,Иван,57,22,1,1,1,1,1,6,1
6,2023-12-13,Иван,57,12,0,1,1,-1,0,2,0
6,2023-12-14,Иван,65,14,1,4,4,1,0,9,0
6,2023-12-15,Иван,62,23,1,1,2,1,2,7,0
6,2023-12-16,Иван,54,22,1,4,2,1,1,5,0
6,2023-12-17,Иван,68,22,1,2,2,1,1,9,0
6,2023-12-18,Иван,75,16,1,2,1,1,0,7,0
6,2023-12-19,Иван,59,18,0,4,8,1,1,5,1
6,2023-12-20,Иван,77,22,1,2,2,1,1,7,0
6,2023-12-21,Иван,69,20,-1,4,2,1,0,6,0
6,2023-12-22,Иван,55,20,1,3,2,0,2,7,0
6,2023-12-23,Иван,72,14,0,4,4,1,0,5,1
6,2023-12-24,Иван,62,12,1,3,1,1,1,5,0
6,2023-12-25,Иван,68,26,1,4,5,1,1,7,0
6,2023-12-26,Иван,64,10,1,3,2,1,1,9,0
6,2023-12-27,Иван,56,10,1,3,1,1,1,7,0
6,2023-12-28,Иван,78,23,1,3,4,1,1,7,0
6,2023-12-29,Иван,75,20,-1,4,4,-1,2,6,0
6,2023-12-30,Иван,54,25,1,1,2,1,0,6,0
6,2023-12-31,Иван,56,10,0,2,3,1,0,5,0
7,2023-01-01,Дмитрий,55,21,-1,1,3,1,0,9,0
7,2023-01-02,Дмитрий,57,14,-1,3,6,1,1,10,0
7,2023-01-03,Дмитрий,51,10,1,3,2,1,2,7,0
7,2023-01-04,Дмитрий,76,19,0,2,1,1,1,13,0
7,2023-01-05,Дмитрий,70,20,1,3,4,1,2,8,0
7,2023-01-06,Дмитрий,71,12,1,4,4,-1,0,7,0
7,2023-01-07,Дмитрий,61,19,1,2,1,1,0,10,0
